timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:49:40.093944+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,6,94,97,3,4.5,143,637,637,143,True,
2026-02-07T01:49:40.536974+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,41,45,55,59,4,43.0,16035,1016,1016,16035,True,
2026-02-07T01:49:40.972586+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,27,29,71,73,2,28.0,1,576,576,1,True,
2026-02-07T01:49:41.393869+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,16,17,83,84,1,16.5,100,476,476,100,True,
2026-02-07T01:50:57.762388+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,42,45,55,58,3,43.5,492,2002,2002,492,True,
2026-02-07T01:50:58.384801+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,7,13,87,93,6,10.0,476,949,949,476,True,
2026-02-07T01:50:59.127282+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,4,9,91,96,5,6.5,476,828,828,476,True,
2026-02-07T01:50:59.727836+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,620,323,323,620,True,
2026-02-07T01:51:00.321482+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,30,31,69,70,1,30.5,20,3775,3775,20,True,
2026-02-07T01:51:00.925025+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,14,20,80,86,6,17.0,476,13,13,476,True,
2026-02-07T01:51:01.354525+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,5,11,89,95,6,8.0,5076,476,476,5076,True,
2026-02-07T01:51:01.827670+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,2,7,93,98,5,4.5,576,476,476,576,True,
2026-02-07T01:51:02.291067+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,41,44,56,59,3,42.5,15191,481,481,15191,True,
2026-02-07T01:51:02.729430+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,27,31,69,73,4,29.0,2,476,476,2,True,
2026-02-07T01:51:03.302706+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,13,19,81,87,6,16.0,4576,476,476,4576,True,
2026-02-07T01:52:20.493721+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,44,48,52,56,4,46.0,30,457,457,30,True,
2026-02-07T01:52:20.948584+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,7,12,88,93,5,9.5,476,627,627,476,True,
2026-02-07T01:52:21.573060+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,6,11,89,94,5,8.5,513,413,413,513,True,
2026-02-07T01:52:22.109300+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,620,413,413,620,True,
2026-02-07T01:52:22.597478+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,27,29,71,73,2,28.0,513,48,48,513,True,
2026-02-07T01:52:23.017147+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,15,21,79,85,6,18.0,413,476,476,413,True,
2026-02-07T01:52:23.529642+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,9,91,94,3,7.5,576,767,767,576,True,
2026-02-07T01:52:24.044036+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,2,5,95,98,3,3.5,1727,4,4,1727,True,
2026-02-07T01:52:24.707954+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,35,43,57,65,8,39.0,20,283,283,20,True,
2026-02-07T01:52:25.231540+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,27,32,68,73,5,29.5,393,576,576,393,True,
2026-02-07T01:52:25.767198+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,13,16,84,87,3,14.5,391,532,532,391,True,
2026-02-07T01:53:42.001367+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,47,52,48,53,5,49.5,19,548,548,19,True,
2026-02-07T01:53:42.410977+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,6,13,87,94,7,9.5,6597,599,599,6597,True,
2026-02-07T01:53:42.920983+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,7,13,87,93,6,10.0,886,524,524,886,True,
2026-02-07T01:53:43.321667+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,4,9,91,96,5,6.5,643,721,721,643,True,
2026-02-07T01:53:43.815660+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,30,34,66,70,4,32.0,41,6,6,41,True,
2026-02-07T01:53:44.275714+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,14,25,75,86,11,19.5,6597,537,537,6597,True,
2026-02-07T01:53:44.708239+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,4,8,92,96,4,6.0,1100,524,524,1100,True,
2026-02-07T01:53:45.221417+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,3,10,90,97,7,6.5,599,7,7,599,True,
2026-02-07T01:53:45.692616+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,33,37,63,67,4,35.0,286,8,8,286,True,
2026-02-07T01:53:46.284568+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,27,37,63,73,10,32.0,2,3,3,2,True,
2026-02-07T01:53:47.385886+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,10,23,77,90,13,16.5,100,19,19,100,True,
2026-02-07T01:55:03.151329+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,41,47,53,59,6,44.0,20,4220,4220,20,True,
2026-02-07T01:55:03.557998+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,2,8,92,98,6,5.0,4858,4858,4858,4858,True,
2026-02-07T01:55:04.136543+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,3,7,93,97,4,5.0,50,5958,5958,50,True,
2026-02-07T01:55:04.720085+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,2,8,92,98,6,5.0,4923,4880,4880,4923,True,
2026-02-07T01:55:05.208917+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,23,24,76,77,1,23.5,400,2100,2100,400,True,
2026-02-07T01:55:05.972878+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,4,14,86,96,10,9.0,1000,20,20,1000,True,
2026-02-07T01:55:06.367154+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,15,85,94,9,10.5,1000,140,140,1000,True,
2026-02-07T01:55:06.817945+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,9,91,96,5,6.5,39,4,4,39,True,
2026-02-07T01:55:07.233128+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,46,48,52,54,2,47.0,1000,4327,4327,1000,True,
2026-02-07T01:55:07.642432+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,28,35,65,72,7,31.5,1000,1100,1100,1000,True,
2026-02-07T01:55:08.022629+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,13,23,77,87,10,18.0,1263,10,10,1263,True,
2026-02-07T01:56:23.316660+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,42,46,54,58,4,44.0,20,15,15,20,True,
2026-02-07T01:56:23.693387+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,5,9,91,95,4,7.0,5835,5836,5836,5835,True,
2026-02-07T01:56:24.120116+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,5,8,92,95,3,6.5,630,5835,5835,630,True,
2026-02-07T01:56:24.799961+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,5835,553,553,5835,True,
2026-02-07T01:56:25.417357+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,25,29,71,75,4,27.0,5855,3,3,5855,True,
2026-02-07T01:56:25.941201+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,11,12,88,89,1,11.5,7936,259,259,7936,True,
2026-02-07T01:56:26.574849+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,6,11,89,94,5,8.5,5836,5880,5880,5836,True,
2026-02-07T01:56:27.100337+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,4,8,92,96,4,6.0,5836,5851,5851,5836,True,
2026-02-07T01:56:27.675066+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,42,45,55,58,3,43.5,20,14,14,20,True,
2026-02-07T01:56:29.019375+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,26,33,67,74,7,29.5,5835,6900,6900,5835,True,
2026-02-07T01:56:29.634630+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,14,21,79,86,7,17.5,5847,9,9,5847,True,
2026-02-07T01:57:46.611599+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN1,CONN,1.0,48,52,48,52,4,50.0,25,18,18,25,True,
2026-02-07T01:57:47.010092+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN10,CONN,10.0,10,19,81,90,9,14.5,1100,1933,1933,1100,True,
2026-02-07T01:57:47.433842+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN13,CONN,13.0,6,13,87,94,7,9.5,209,1933,1933,209,True,
2026-02-07T01:57:47.846739+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN16,CONN,16.0,3,6,94,97,3,4.5,2300,22,22,2300,True,
2026-02-07T01:57:48.307207+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN4,CONN,4.0,35,40,60,65,5,37.5,20,17,17,20,True,
2026-02-07T01:57:48.796705+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-CONN7,CONN,7.0,21,27,73,79,6,24.0,126,2514,2514,126,True,
2026-02-07T01:57:49.198886+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU11,SJU,11.0,5,8,92,95,3,6.5,2266,242,242,2266,True,
2026-02-07T01:57:49.769699+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU14,SJU,14.0,2,7,93,98,5,4.5,2631,4,4,2631,True,
2026-02-07T01:57:50.313810+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU2,SJU,2.0,34,36,64,66,2,35.0,50,1080,1080,50,True,
2026-02-07T01:57:50.767020+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU5,SJU,5.0,18,24,76,82,6,21.0,1933,209,209,1933,True,
2026-02-07T01:57:51.215782+00:00,KXNCAAMBSPREAD-26FEB06CONNSJU-SJU8,SJU,8.0,10,16,84,90,6,13.0,2266,2275,2275,2266,True,
